accelX,accelY,accelZ,rateX,rateY,rateZ,timestamp,isoTimestamp
0.8,-1,0,3.2,-1,6.1,1741737691.933,2025-03-12T00:01:31.933Z
1.2,-0.8,0,3.7,-1.2,6.3,1741737691.943,2025-03-12T00:01:31.943Z
1,-1.2,0,3.7,-0.7,6.6,1741737691.953,2025-03-12T00:01:31.953Z
1.6,-1.4,-0.2,3.2,0,5.6,1741737691.963,2025-03-12T00:01:31.963Z
1.2,-1.2,0.2,2.7,-0.5,6.1,1741737691.973,2025-03-12T00:01:31.973Z
1.4,-0.8,0.2,1.7,-1.5,6.3,1741737691.983,2025-03-12T00:01:31.983Z
1.2,-1.6,0.2,1.7,-2.9,6.3,1741737691.993,2025-03-12T00:01:31.993Z
1.2,-1.6,0.2,1.2,-3.9,6.1,1741737692.003,2025-03-12T00:01:32.003Z
1.4,-1.4,-0.6,1.7,-4.1,6.6,1741737692.013,2025-03-12T00:01:32.013Z
0.8,-1.4,-0.2,2.4,-5.9,6.8,1741737692.023,2025-03-12T00:01:32.023Z
1.2,-0.8,0.2,3.4,-6.8,5.9,1741737692.034,2025-03-12T00:01:32.034Z
1.8,-1,0.2,4.4,-8.3,4.9,1741737692.044,2025-03-12T00:01:32.044Z
1.4,-1.2,-0.4,5.4,-9,3.4,1741737692.054,2025-03-12T00:01:32.054Z
1.6,-1.2,0,6.1,-8.1,2,1741737692.064,2025-03-12T00:01:32.064Z
1.4,-1.6,0,5.9,-7.8,0.2,1741737692.074,2025-03-12T00:01:32.074Z
1.2,-1.8,0.2,5.1,-7.8,-1.5,1741737692.084,2025-03-12T00:01:32.084Z
1.6,-1,0.2,4.6,-7.8,-1.5,1741737692.094,2025-03-12T00:01:32.094Z
1.2,-2,0.4,3.4,-7.8,-2.4,1741737692.104,2025-03-12T00:01:32.104Z
1.6,-1.4,0,2.4,-7.1,-3.7,1741737692.114,2025-03-12T00:01:32.114Z
1.8,-1.6,0.2,1.5,-5.9,-6.6,1741737692.124,2025-03-12T00:01:32.124Z
1.4,-1.4,0,0.5,-5.9,-9.5,1741737692.134,2025-03-12T00:01:32.134Z
2,-1.4,0,-0.5,-7.1,-12,1741737692.144,2025-03-12T00:01:32.144Z
1.4,-1.2,0,-1.7,-8.3,-16.1,1741737692.154,2025-03-12T00:01:32.154Z
1,-1,0,-2.4,-11.5,-18.8,1741737692.164,2025-03-12T00:01:32.164Z
1.6,-0.8,0,-3.2,-13.4,-21.5,1741737692.174,2025-03-12T00:01:32.174Z
1.6,-1.2,0,-3.2,-15.9,-23.2,1741737692.184,2025-03-12T00:01:32.184Z
1.2,-1.2,-0.2,-2.7,-17.8,-25.1,1741737692.194,2025-03-12T00:01:32.194Z
1.6,-1.2,-0.2,-2.2,-19.5,-28.1,1741737692.205,2025-03-12T00:01:32.205Z
1.6,-1.6,0,-1.7,-19.8,-30.3,1741737692.215,2025-03-12T00:01:32.215Z
1.6,-1.2,-0.6,-1.5,-20.5,-32.2,1741737692.225,2025-03-12T00:01:32.225Z
1.2,-1,-0.2,-2.2,-22,-34.2,1741737692.235,2025-03-12T00:01:32.235Z
1.4,-1.4,0.2,-3.2,-22.9,-34.6,1741737692.245,2025-03-12T00:01:32.245Z
1.4,-1.4,1,-5.1,-23.4,-33.7,1741737692.255,2025-03-12T00:01:32.255Z
1.4,-1.2,0.4,-6.8,-27.1,-32.7,1741737692.265,2025-03-12T00:01:32.265Z
1.4,-1.2,0.4,-8.3,-31.2,-31.7,1741737692.275,2025-03-12T00:01:32.275Z
1.6,-1,0,-8.5,-34.2,-30,1741737692.285,2025-03-12T00:01:32.285Z
1.6,-1.2,0,-8.1,-35.9,-29.3,1741737692.295,2025-03-12T00:01:32.295Z
1,-1,0.2,-7.8,-36.6,-31.2,1741737692.305,2025-03-12T00:01:32.305Z
1.4,-1,0,-7.8,-35.6,-33.7,1741737692.316,2025-03-12T00:01:32.316Z
2,-1.2,0.2,-9.5,-35.6,-37.3,1741737692.326,2025-03-12T00:01:32.326Z
1.4,-0.8,-0.2,-12.2,-37.1,-40.5,1741737692.336,2025-03-12T00:01:32.336Z
1.2,-1.2,-0.2,-14.6,-41,-41.2,1741737692.346,2025-03-12T00:01:32.346Z
1.4,-1,0.6,-16.1,-46.6,-39.5,1741737692.356,2025-03-12T00:01:32.356Z
1.2,-1,0.4,-14.9,-53.2,-36.8,1741737692.366,2025-03-12T00:01:32.366Z
1.4,-1,-0.4,-11.2,-58.8,-32.9,1741737692.376,2025-03-12T00:01:32.376Z
1.6,-0.8,0,-6.8,-62.2,-32.9,1741737692.386,2025-03-12T00:01:32.386Z
1.6,-1,-0.2,-3.2,-66.1,-33.9,1741737692.396,2025-03-12T00:01:32.396Z
1.8,-0.6,-0.4,1,-69.8,-32.9,1741737692.406,2025-03-12T00:01:32.406Z
1.4,-1,0,4.9,-73.2,-34.4,1741737692.416,2025-03-12T00:01:32.416Z
1.4,-1,-0.2,10,-77.1,-33.9,1741737692.426,2025-03-12T00:01:32.426Z
1.6,-1.4,0.2,15.6,-79.3,-32.9,1741737692.436,2025-03-12T00:01:32.436Z
1.4,-0.8,0,20.7,-82.2,-35.1,1741737692.446,2025-03-12T00:01:32.446Z
1.8,-1,0,26.8,-83,-34.6,1741737692.456,2025-03-12T00:01:32.456Z
1.4,-1,0.4,32,-82.5,-30.7,1741737692.466,2025-03-12T00:01:32.466Z
1.6,-1,0,37.8,-82.5,-29.3,1741737692.476,2025-03-12T00:01:32.476Z
1.8,-1.2,-0.2,43.9,-82.5,-26.4,1741737692.487,2025-03-12T00:01:32.487Z
2,-0.8,0,49.8,-80.5,-19.8,1741737692.497,2025-03-12T00:01:32.497Z
1.8,-0.8,0,56.4,-82,-16.1,1741737692.507,2025-03-12T00:01:32.507Z
1.2,-0.8,-0.4,61.5,-82.5,-10.5,1741737692.517,2025-03-12T00:01:32.517Z
2,-1.2,-0.2,65.4,-82.2,-4.9,1741737692.527,2025-03-12T00:01:32.527Z
2,-0.6,-0.4,68.8,-84.2,-2.4,1741737692.537,2025-03-12T00:01:32.537Z
1.6,-0.8,-0.4,72,-87.1,0,1741737692.547,2025-03-12T00:01:32.547Z
1.6,-0.8,-0.2,73.4,-89.8,2.9,1741737692.557,2025-03-12T00:01:32.557Z
1.2,-1.2,-0.4,74.2,-94.9,4.9,1741737692.567,2025-03-12T00:01:32.567Z
1.2,-0.8,-0.2,73.9,-100.5,8.3,1741737692.577,2025-03-12T00:01:32.577Z
1.6,-0.6,-0.8,72.7,-104.9,9.5,1741737692.587,2025-03-12T00:01:32.587Z
1.4,-0.6,0,71.5,-110.3,12.9,1741737692.597,2025-03-12T00:01:32.597Z
1.4,-0.8,-0.6,67.1,-110.5,18.1,1741737692.608,2025-03-12T00:01:32.608Z
1.6,-1.2,-0.8,62,-110.3,24.6,1741737692.618,2025-03-12T00:01:32.618Z
1.4,-0.6,-0.2,58.1,-113,27.1,1741737692.628,2025-03-12T00:01:32.628Z
1.2,-1,0,53.9,-113,29.5,1741737692.638,2025-03-12T00:01:32.638Z
1.8,-1,-1,51,-113,27.1,1741737692.648,2025-03-12T00:01:32.648Z
1.6,-0.8,-0.4,49,-111.5,27.1,1741737692.658,2025-03-12T00:01:32.658Z
1.6,-1.2,-0.2,46.6,-109.3,24.6,1741737692.668,2025-03-12T00:01:32.668Z
1.4,-1.2,-1.2,44.7,-106.1,19.8,1741737692.678,2025-03-12T00:01:32.678Z
1,-0.8,-0.8,43.7,-98.6,17.1,1741737692.688,2025-03-12T00:01:32.688Z
1.4,-1.2,-0.8,43.2,-90.8,13.4,1741737692.698,2025-03-12T00:01:32.698Z
1.2,-1,-0.4,42.9,-85.9,11,1741737692.708,2025-03-12T00:01:32.708Z
1.4,-1.2,-0.6,41.5,-79.5,9,1741737692.718,2025-03-12T00:01:32.718Z
1.4,-1.2,-0.8,41,-74.7,5.6,1741737692.728,2025-03-12T00:01:32.728Z
1,-0.8,-0.8,41.2,-70.3,2.7,1741737692.738,2025-03-12T00:01:32.738Z
1.2,-1.4,-0.6,41.2,-64.9,0,1741737692.748,2025-03-12T00:01:32.748Z
0.6,-0.8,-0.8,42.5,-61,-4.1,1741737692.758,2025-03-12T00:01:32.758Z
1,-1.2,-0.6,44.4,-58.6,-9.3,1741737692.768,2025-03-12T00:01:32.768Z
1,-1.2,-1.4,46.4,-54.2,-9.8,1741737692.779,2025-03-12T00:01:32.779Z
0.6,-1.4,-0.8,48.3,-51,-11,1741737692.789,2025-03-12T00:01:32.789Z
1,-1.2,-1.2,50.8,-48.8,-13.4,1741737692.799,2025-03-12T00:01:32.799Z
0.8,-1,-0.8,53.2,-45.1,-13.4,1741737692.809,2025-03-12T00:01:32.809Z
1.2,-1.6,-1.2,56.1,-43.4,-13.9,1741737692.819,2025-03-12T00:01:32.819Z
1,-1.4,-1,59,-42.7,-14.9,1741737692.829,2025-03-12T00:01:32.829Z
1.2,-1.4,-1,61,-39.3,-13.7,1741737692.839,2025-03-12T00:01:32.839Z
0.8,-1.2,-1,62.5,-38.3,-12.7,1741737692.849,2025-03-12T00:01:32.849Z
0.8,-1.4,-1.4,63.7,-37.6,-10.5,1741737692.859,2025-03-12T00:01:32.859Z
0.8,-1.2,-0.8,64.7,-36.6,-8.8,1741737692.869,2025-03-12T00:01:32.869Z
1.2,-1.2,-1.4,64.7,-36.6,-7.6,1741737692.879,2025-03-12T00:01:32.879Z
1,-1.4,-0.6,63.9,-38.1,-6.6,1741737692.89,2025-03-12T00:01:32.890Z
0.8,-1.2,-1.2,63.9,-38.8,-2.9,1741737692.9,2025-03-12T00:01:32.900Z
0.8,-1.2,-1,63.7,-38.8,-0.7,1741737692.91,2025-03-12T00:01:32.910Z
1,-1.4,-1.2,63.9,-38.3,1.7,1741737692.92,2025-03-12T00:01:32.920Z
1.2,-1.2,-1.2,64.2,-39,2.9,1741737692.93,2025-03-12T00:01:32.930Z
1,-0.8,-1.2,64.4,-39,3.9,1741737692.94,2025-03-12T00:01:32.940Z
1.4,-1.2,-1.2,65.4,-37.3,3.9,1741737692.95,2025-03-12T00:01:32.950Z
1.2,-1,-1.2,66.1,-35.1,3.7,1741737692.96,2025-03-12T00:01:32.960Z
1.4,-1.2,-1.2,67.1,-33.2,2,1741737692.97,2025-03-12T00:01:32.970Z
1.2,-1.6,-1.6,68.1,-31.5,0.5,1741737692.98,2025-03-12T00:01:32.980Z
1.2,-1.8,-1.4,68.8,-29,-2.4,1741737692.99,2025-03-12T00:01:32.990Z
0.8,-1.2,-1.4,72,-22.9,-9.3,1741737693.01,2025-03-12T00:01:33.010Z
0.8,-1,-1.2,73.4,-19.3,-12.7,1741737693.02,2025-03-12T00:01:33.020Z
1.2,-1.2,-1,75.6,-15.6,-15.4,1741737693.03,2025-03-12T00:01:33.030Z
1.8,-1.4,-1.8,77.6,-13.4,-17.1,1741737693.04,2025-03-12T00:01:33.040Z
1.2,-1,-1.6,79.1,-12.2,-19.8,1741737693.05,2025-03-12T00:01:33.050Z
1.4,-1.8,-1.4,80.5,-8.8,-21.5,1741737693.061,2025-03-12T00:01:33.061Z
1.4,-1.4,-1.4,83.7,-4.4,-24.2,1741737693.071,2025-03-12T00:01:33.071Z
1.4,-1,-1.2,86.4,-2.4,-26.8,1741737693.081,2025-03-12T00:01:33.081Z
1.2,-1,-1,87.1,-2.2,-28.1,1741737693.091,2025-03-12T00:01:33.091Z
1,-0.8,-1.4,87.1,-5.1,-28.5,1741737693.101,2025-03-12T00:01:33.101Z
1.2,-1,-1.4,85.2,-7.3,-28.1,1741737693.111,2025-03-12T00:01:33.111Z
1.4,-1.2,-1.8,84.7,-7.8,-29,1741737693.121,2025-03-12T00:01:33.121Z
1.6,-1,-1.4,85.4,-5.6,-30.3,1741737693.131,2025-03-12T00:01:33.131Z
1.6,-1.4,-1.4,85.6,1,-30.5,1741737693.141,2025-03-12T00:01:33.141Z
1.8,-1,-1.6,87.1,10.2,-31.2,1741737693.151,2025-03-12T00:01:33.151Z
1.6,-0.8,-1,88.6,18.3,-31.7,1741737693.161,2025-03-12T00:01:33.161Z
1.8,-1.4,-1,89.5,24.9,-31.7,1741737693.172,2025-03-12T00:01:33.172Z
1.8,-1,-1.2,89.1,31.7,-31.2,1741737693.182,2025-03-12T00:01:33.182Z
1.8,-0.8,-1,87.1,33.2,-31,1741737693.192,2025-03-12T00:01:33.192Z
1.8,-1.2,-1,84.4,30.5,-29,1741737693.202,2025-03-12T00:01:33.202Z
1,-0.6,-0.8,80,26.1,-26.6,1741737693.212,2025-03-12T00:01:33.212Z
1.4,-0.8,-1.2,76.1,20.3,-24.2,1741737693.222,2025-03-12T00:01:33.222Z
1.6,-0.4,-1.4,72.7,14.2,-23.7,1741737693.232,2025-03-12T00:01:33.232Z
2.2,-1,-1,69.5,8.5,-23.9,1741737693.242,2025-03-12T00:01:33.242Z
1.4,-1,-0.6,67.8,4.6,-21.7,1741737693.252,2025-03-12T00:01:33.252Z
1.6,-0.4,-1.2,66.6,2.9,-20.5,1741737693.262,2025-03-12T00:01:33.262Z
1.4,-0.6,-0.6,66.4,1,-19,1741737693.272,2025-03-12T00:01:33.272Z
1.6,-1,-1.2,65.9,-2.4,-17.1,1741737693.282,2025-03-12T00:01:33.282Z
1.4,-1,-1,64.9,-2.4,-16.1,1741737693.292,2025-03-12T00:01:33.292Z
1.4,-0.6,-1,63.2,2.2,-12.7,1741737693.302,2025-03-12T00:01:33.302Z
1.6,-1.2,-0.6,64.2,9.8,-12,1741737693.312,2025-03-12T00:01:33.312Z
1.6,-0.8,-0.8,65.9,17.3,-10.7,1741737693.322,2025-03-12T00:01:33.322Z
1.2,-0.8,-1,64.9,20.5,-8.5,1741737693.332,2025-03-12T00:01:33.332Z
1.8,-0.8,-0.2,63.2,21.7,-6.8,1741737693.343,2025-03-12T00:01:33.343Z
1.8,-0.6,-1,63,22,-4.6,1741737693.353,2025-03-12T00:01:33.353Z
1.8,-1.2,-0.8,63.9,22.4,-2.7,1741737693.363,2025-03-12T00:01:33.363Z
1.2,-0.8,-0.8,67.3,21.2,-1,1741737693.373,2025-03-12T00:01:33.373Z
1.8,-1.6,-0.8,72.5,18.1,-1.2,1741737693.383,2025-03-12T00:01:33.383Z
2,-1,-0.6,78.3,14.6,-3.2,1741737693.393,2025-03-12T00:01:33.393Z
1.4,-1,-1.2,84.7,8.8,-5.4,1741737693.403,2025-03-12T00:01:33.403Z
1.6,-1,-1.2,91,2.2,-9,1741737693.413,2025-03-12T00:01:33.413Z
1.2,-1.2,-1,97.1,-6.1,-13.2,1741737693.423,2025-03-12T00:01:33.423Z
1.4,-1.2,-1.2,102.7,-15.1,-17.6,1741737693.433,2025-03-12T00:01:33.433Z
1.2,-0.6,-0.8,107.8,-24.2,-22.9,1741737693.443,2025-03-12T00:01:33.443Z
1.6,-1,-1,112.5,-32.5,-28.1,1741737693.454,2025-03-12T00:01:33.454Z
1.2,-1,-0.6,116.4,-40,-31.7,1741737693.464,2025-03-12T00:01:33.464Z
1.2,-0.8,-1.8,119.3,-46.6,-34.2,1741737693.474,2025-03-12T00:01:33.474Z
1.6,-0.4,-1.2,121.3,-53.4,-36.6,1741737693.484,2025-03-12T00:01:33.484Z
1.6,-1,-1.6,123.2,-58.6,-38.1,1741737693.494,2025-03-12T00:01:33.494Z
1.4,-1,-1.2,124.2,-61.2,-37.6,1741737693.504,2025-03-12T00:01:33.504Z
1.6,-1,-1,124.7,-63.7,-36.6,1741737693.514,2025-03-12T00:01:33.514Z
1.6,-0.6,-1,124.4,-64.2,-34.2,1741737693.524,2025-03-12T00:01:33.524Z
1.8,-1.4,-1.2,124,-63.4,-31.5,1741737693.534,2025-03-12T00:01:33.534Z
1.4,-1,-1.2,122.2,-61.2,-28.1,1741737693.544,2025-03-12T00:01:33.544Z
1.8,-1.4,-0.8,119.1,-57.6,-25.1,1741737693.554,2025-03-12T00:01:33.554Z
1.6,-0.6,-1.4,115.7,-51.5,-23.2,1741737693.564,2025-03-12T00:01:33.564Z
1.4,-0.8,-1.4,113.5,-43.7,-21,1741737693.574,2025-03-12T00:01:33.574Z
1.6,-1,-1,110,-35.6,-19.8,1741737693.584,2025-03-12T00:01:33.584Z
1.8,-0.8,-1.4,105.4,-26.8,-18.8,1741737693.594,2025-03-12T00:01:33.594Z
1.4,-0.4,-1.6,99.1,-19.5,-16.8,1741737693.604,2025-03-12T00:01:33.604Z
1.2,-0.8,-1.8,92.7,-13.9,-16.1,1741737693.614,2025-03-12T00:01:33.614Z
1.4,-0.8,-0.4,87.1,-8.5,-15.1,1741737693.625,2025-03-12T00:01:33.625Z
1.4,-0.6,-1.2,81.3,-3.7,-16.1,1741737693.635,2025-03-12T00:01:33.635Z
1.6,-0.8,-0.8,75.4,-2,-17.1,1741737693.645,2025-03-12T00:01:33.645Z
0.8,-1,-1.2,69.3,-1.5,-16.6,1741737693.655,2025-03-12T00:01:33.655Z
1.6,-1,-1.4,63.7,-0.5,-16.3,1741737693.665,2025-03-12T00:01:33.665Z
1.6,-1.2,-1.4,58.8,-1,-14.4,1741737693.675,2025-03-12T00:01:33.675Z
1.4,-1.2,-0.6,54.4,-1.2,-13.9,1741737693.685,2025-03-12T00:01:33.685Z
0.8,-1,-1.2,50.3,-1,-14.2,1741737693.695,2025-03-12T00:01:33.695Z
1.4,-1,-1,46.4,-1,-14.6,1741737693.705,2025-03-12T00:01:33.705Z
1.4,-0.6,-1.6,42.2,-1.7,-14.2,1741737693.715,2025-03-12T00:01:33.715Z
1.2,-1,-1,38.3,-3.2,-12.9,1741737693.725,2025-03-12T00:01:33.725Z
1,-0.6,-1.4,33.9,-5.1,-12.2,1741737693.735,2025-03-12T00:01:33.735Z
1.6,-1,-1.4,30.3,-6.3,-11.2,1741737693.746,2025-03-12T00:01:33.746Z
1,-1,-1,26.8,-7.1,-9.5,1741737693.756,2025-03-12T00:01:33.756Z
1.2,-0.6,-1.2,23.7,-6.6,-9.5,1741737693.766,2025-03-12T00:01:33.766Z
1.8,-1,-1,21.2,-5.1,-9.5,1741737693.776,2025-03-12T00:01:33.776Z
1.6,-1.2,-1.4,19.5,-4.1,-7.6,1741737693.786,2025-03-12T00:01:33.786Z
1.4,-1,-1.2,16.3,-3.9,-8.5,1741737693.796,2025-03-12T00:01:33.796Z
2,-1.4,-1,13.2,-4.1,-8.8,1741737693.806,2025-03-12T00:01:33.806Z
1.2,-0.6,-1.2,10.2,-2.4,-8.5,1741737693.816,2025-03-12T00:01:33.816Z
1.8,-1.4,-1.4,9.5,3.7,-6.6,1741737693.826,2025-03-12T00:01:33.826Z
1.6,-1,-1.2,10.2,10.7,-1,1741737693.836,2025-03-12T00:01:33.836Z
1.6,-1,-0.4,10,13.7,3.7,1741737693.846,2025-03-12T00:01:33.846Z
1.4,-1,-0.8,9,5.6,2.9,1741737693.856,2025-03-12T00:01:33.856Z
1.2,-1.4,-1.4,8.1,-3.7,2.7,1741737693.866,2025-03-12T00:01:33.866Z
1.4,-1,-1,6.1,-4.9,3.2,1741737693.876,2025-03-12T00:01:33.876Z
1.6,-1,-1.2,3.9,-1,2.9,1741737693.886,2025-03-12T00:01:33.886Z
1.6,-1.4,-1.6,1,6.8,3.4,1741737693.896,2025-03-12T00:01:33.896Z
1.8,-1.2,-1.2,-4.1,17.1,5.1,1741737693.906,2025-03-12T00:01:33.906Z
1.4,-0.8,-1,-11.7,28.8,8.5,1741737693.917,2025-03-12T00:01:33.917Z
1.6,-1.4,-1,-22,39.3,15.4,1741737693.927,2025-03-12T00:01:33.927Z
1.6,-0.8,-0.8,-33.7,46.6,24.6,1741737693.937,2025-03-12T00:01:33.937Z
1.8,-0.8,-1.4,-47.6,46.4,32.5,1741737693.947,2025-03-12T00:01:33.947Z
1.4,-1,-1,-63.4,43.9,40.7,1741737693.957,2025-03-12T00:01:33.957Z
1.6,-1.2,-1,-81.3,44.7,47.8,1741737693.967,2025-03-12T00:01:33.967Z
1.6,-1,-1.2,-96.9,45.6,53.4,1741737693.977,2025-03-12T00:01:33.977Z
1.6,-1.2,-1.4,-111.3,45.4,59,1741737693.987,2025-03-12T00:01:33.987Z
1,-1.2,-1.4,-125.4,47.6,65.1,1741737693.997,2025-03-12T00:01:33.997Z
1.2,-1,-0.6,-136.6,49.8,74.4,1741737694.007,2025-03-12T00:01:34.007Z
1.4,-1.4,-1.2,-148.1,53.2,81.3,1741737694.017,2025-03-12T00:01:34.017Z
1.6,-1.4,-1,-159.1,57.3,86.6,1741737694.028,2025-03-12T00:01:34.028Z
1.6,-0.8,-0.6,-166.9,57.8,92,1741737694.038,2025-03-12T00:01:34.038Z
1.8,-1.4,-1.2,-173,58.3,94.9,1741737694.048,2025-03-12T00:01:34.048Z
1.6,-1.4,-1,-177.4,58.8,95.2,1741737694.058,2025-03-12T00:01:34.058Z
1.6,-1.4,-1,-180.6,57.1,95.4,1741737694.068,2025-03-12T00:01:34.068Z
1.4,-1.6,-1.4,-181.3,55.1,91.3,1741737694.078,2025-03-12T00:01:34.078Z
1.4,-1.4,-1,-179.1,54.2,85.9,1741737694.088,2025-03-12T00:01:34.088Z
1.4,-1.2,-1.6,-176.2,54.7,81.7,1741737694.098,2025-03-12T00:01:34.098Z
1.6,-1.2,-1.6,-170.8,53.7,77.6,1741737694.108,2025-03-12T00:01:34.108Z
2,-1.6,-1.2,-163.2,51.2,74.9,1741737694.118,2025-03-12T00:01:34.118Z
1.4,-1.8,-1.4,-154.7,47.6,69.8,1741737694.128,2025-03-12T00:01:34.128Z
1.2,-1.4,-2,-145.7,42.2,63.4,1741737694.138,2025-03-12T00:01:34.138Z
0.8,-1.6,-1.2,-136.2,37.3,57.3,1741737694.148,2025-03-12T00:01:34.148Z
1.6,-1.6,-1.2,-126.4,30.7,50,1741737694.158,2025-03-12T00:01:34.158Z
1.4,-1.6,-1.2,-117.1,24.2,42.5,1741737694.168,2025-03-12T00:01:34.168Z
1.4,-1.4,-1.2,-106.9,18.1,33.4,1741737694.178,2025-03-12T00:01:34.178Z
1.6,-1.2,-1.4,-97.1,12.9,28.8,1741737694.188,2025-03-12T00:01:34.188Z
1.8,-1.6,-1.4,-87.4,7.6,23.7,1741737694.199,2025-03-12T00:01:34.199Z
1.4,-2.4,-0.8,-76.9,3.4,17.8,1741737694.209,2025-03-12T00:01:34.209Z
1.4,-1,-1.2,-67.8,0.7,13.7,1741737694.219,2025-03-12T00:01:34.219Z
1.2,-1.4,-0.8,-59,-1.5,10.2,1741737694.229,2025-03-12T00:01:34.229Z
1.2,-1,-1,-52.2,-4.4,7.6,1741737694.239,2025-03-12T00:01:34.239Z
1.6,-1.4,-1.2,-48.6,-3.7,4.6,1741737694.249,2025-03-12T00:01:34.249Z
1.2,-1.4,-1.2,-44.4,-4.4,1.5,1741737694.259,2025-03-12T00:01:34.259Z
1.2,-1.4,-0.8,-40.5,-5.6,-0.5,1741737694.269,2025-03-12T00:01:34.269Z
1.6,-1.4,-1.2,-36.4,-4.6,-2.2,1741737694.279,2025-03-12T00:01:34.279Z
1.2,-2.2,-1,-32,-4.9,-3.4,1741737694.289,2025-03-12T00:01:34.289Z
1.6,-1.8,-0.6,-28.8,-6.6,-6.3,1741737694.299,2025-03-12T00:01:34.299Z
1.8,-1.2,-1.6,-26.1,-7.8,-7.6,1741737694.31,2025-03-12T00:01:34.310Z
1.6,-1,-1.2,-22.9,-9,-8.3,1741737694.32,2025-03-12T00:01:34.320Z
1.4,-1.2,-0.8,-20.3,-10.2,-8.8,1741737694.33,2025-03-12T00:01:34.330Z
2,-1.2,-0.8,-17.3,-10.7,-7.1,1741737694.34,2025-03-12T00:01:34.340Z
1.6,-1,-1.6,-14.6,-10.7,-4.9,1741737694.35,2025-03-12T00:01:34.350Z
1.4,-1.4,-1.6,-11.7,-11.2,-3.2,1741737694.36,2025-03-12T00:01:34.360Z
1.4,-1.2,-1.2,-9,-11.5,-2,1741737694.37,2025-03-12T00:01:34.370Z
1.8,-1.4,-0.8,-5.9,-11,-1.2,1741737694.38,2025-03-12T00:01:34.380Z
2,-1.4,-1.2,-2.2,-11,-0.5,1741737694.39,2025-03-12T00:01:34.390Z
1.6,-1,-1.4,1,-9.5,-1.2,1741737694.4,2025-03-12T00:01:34.400Z
1.8,-1.6,-0.8,2.7,-7.8,-2.7,1741737694.41,2025-03-12T00:01:34.410Z
1.2,-1,-0.8,4.4,-6.8,-4.6,1741737694.42,2025-03-12T00:01:34.420Z
1.6,-1,-1.2,4.1,-6.6,-6.1,1741737694.43,2025-03-12T00:01:34.430Z
1.8,-1,-1.6,4.4,-6.1,-7.8,1741737694.44,2025-03-12T00:01:34.440Z
1.6,-1.2,-1.6,5.4,-3.9,-8.3,1741737694.45,2025-03-12T00:01:34.450Z
1.6,-1,-1.4,7.6,0,-6.8,1741737694.46,2025-03-12T00:01:34.460Z
2.2,-1.2,-1.6,11,4.4,-4.1,1741737694.47,2025-03-12T00:01:34.470Z
1.8,-1.2,-1,16.6,8.8,-0.5,1741737694.481,2025-03-12T00:01:34.481Z
1.8,-1,-1.2,21.7,11,3.2,1741737694.491,2025-03-12T00:01:34.491Z
1.4,-1,-1.2,26.1,9,3.7,1741737694.501,2025-03-12T00:01:34.501Z
1.8,-1.4,-1.2,31.2,5.4,3.7,1741737694.511,2025-03-12T00:01:34.511Z
1.6,-1.6,-0.6,37.3,1.2,3.9,1741737694.521,2025-03-12T00:01:34.521Z
1.4,-1.6,-1,47.3,-3.4,4.4,1741737694.531,2025-03-12T00:01:34.531Z
1.8,-1.4,-1,61,-9.3,5.6,1741737694.541,2025-03-12T00:01:34.541Z
1.2,-1.8,-1,79.8,-11,4.6,1741737694.551,2025-03-12T00:01:34.551Z
1.6,-1.8,-1.2,103.2,-12.4,0.5,1741737694.561,2025-03-12T00:01:34.561Z
1.4,-1.6,-0.6,133.5,-14.2,-8.5,1741737694.571,2025-03-12T00:01:34.571Z
1.2,-2,-0.8,161.3,-20.5,-19.8,1741737694.581,2025-03-12T00:01:34.581Z
1.2,-1.8,-1,186.2,-28.1,-33.7,1741737694.592,2025-03-12T00:01:34.592Z
1.2,-1.8,-0.8,209.4,-34.4,-49.5,1741737694.602,2025-03-12T00:01:34.602Z
1.2,-1.8,-0.8,229.1,-43.4,-60.5,1741737694.612,2025-03-12T00:01:34.612Z
1.6,-2,-1,245.5,-54.2,-67.6,1741737694.622,2025-03-12T00:01:34.622Z
1.6,-1.6,-1.6,264.7,-63.4,-72,1741737694.632,2025-03-12T00:01:34.632Z
1.2,-2,-1,285.2,-71,-72.7,1741737694.642,2025-03-12T00:01:34.642Z
1,-1.2,-1.2,303.3,-80.8,-73.2,1741737694.652,2025-03-12T00:01:34.652Z
1.4,-1.6,-1.2,320.4,-90.3,-73.9,1741737694.662,2025-03-12T00:01:34.662Z
1.6,-1.6,-0.8,335,-99.1,-78.8,1741737694.672,2025-03-12T00:01:34.672Z
1.4,-1,-1.4,347.5,-103.7,-88.1,1741737694.682,2025-03-12T00:01:34.682Z
1.6,-1.6,-1.4,358.4,-106.1,-98.3,1741737694.692,2025-03-12T00:01:34.692Z
1.4,-1.4,-1,366.7,-106.4,-106.9,1741737694.702,2025-03-12T00:01:34.702Z
1.2,-1.6,-1.4,372.3,-104.4,-112.7,1741737694.712,2025-03-12T00:01:34.712Z
1.8,-1,-1.6,377,-100.8,-117.4,1741737694.722,2025-03-12T00:01:34.722Z
0.8,-1.4,-1.2,381.1,-96.1,-119.1,1741737694.732,2025-03-12T00:01:34.732Z
1.6,-1.2,-1.6,383.1,-90.8,-119.3,1741737694.742,2025-03-12T00:01:34.742Z
1.8,-1.4,-1.4,381.9,-86.6,-118.6,1741737694.752,2025-03-12T00:01:34.752Z
1.2,-1,-1.6,375,-87.4,-116.9,1741737694.763,2025-03-12T00:01:34.763Z
